index,nct_id,location,continent,iso
1216,NCT04563780,Egypt,Africa,EGY
1217,NCT04569513,Taiwan,East Asia,TWN
1219,NCT04574817,China,East Asia,CHN
1221,NCT04579757,United States,North America,USA
1224,NCT04589624,United States,North America,USA
1225,NCT04589884,France,Europe,FRA
1228,NCT04612894,China,East Asia,CHN
1231,NCT04619316,Germany,Europe,DEU
1232,NCT04623801,United States,North America,USA
1234,NCT04624477,Canada,North America,CAN
1236,NCT04644315,United States,North America,USA
1237,NCT04664413,Italy,Europe,ITA
1241,NCT04675710,United States,North America,USA
1244,NCT04693377,United States,North America,USA
1245,NCT04693936,Greece,Europe,GRC
1247,NCT04701203,Canada,North America,CAN
1247,NCT04701203,Denmark,Europe,DNK
1247,NCT04701203,Germany,Europe,DEU
1247,NCT04701203,Hungary,Europe,HUN
1247,NCT04701203,Italy,Europe,ITA
1247,NCT04701203,Norway,Europe,NOR
1247,NCT04701203,United States,North America,USA
1249,NCT04712760,France,Europe,FRA
1251,NCT04731467,Israel,Middle East,ISR
1251,NCT04731467,United States,North America,USA
1252,NCT04734457,Egypt,Africa,EGY
1254,NCT04739566,Russian Federation,North Asia,RUS
1255,NCT04742608,United States,North America,USA
1257,NCT04742959,United States,North America,USA
1258,NCT04745793,France,Europe,FRA
1260,NCT04747275,United States,North America,USA
1262,NCT04754607,Turkey,Middle East,TUR
1264,NCT04759911,United States,North America,USA
1270,NCT04760288,Argentina,South America,ARG
1270,NCT04760288,Australia,Pacifica,AUS
1270,NCT04760288,Austria,Europe,AUT
1270,NCT04760288,Brazil,South America,BRA
1270,NCT04760288,Bulgaria,Europe,BGR
1270,NCT04760288,Canada,North America,CAN
1270,NCT04760288,Croatia,Europe,HRV
1270,NCT04760288,Denmark,Europe,DNK
1270,NCT04760288,France,Europe,FRA
1270,NCT04760288,Greece,Europe,GRC
1270,NCT04760288,Hungary,Europe,HUN
1270,NCT04760288,India,South Asia,IND
1270,NCT04760288,Israel,Middle East,ISR
1270,NCT04760288,Italy,Europe,ITA
1270,NCT04760288,"Korea, Republic of",East Asia,KOR
1270,NCT04760288,Netherlands,Europe,NLD
1270,NCT04760288,Philippines,Southest Asia,PHL
1270,NCT04760288,Poland,Europe,POL
1270,NCT04760288,Portugal,Europe,PRT
1270,NCT04760288,Romania,Europe,ROU
1270,NCT04760288,Spain,Europe,ESP
1270,NCT04760288,Thailand,Southest Asia,THA
1270,NCT04760288,Ukraine,Europe,UKR
1270,NCT04760288,United Kingdom,Europe,GBR
1270,NCT04760288,United States,North America,USA
1271,NCT04778865,Chile,South America,CHL
1274,NCT04784208,India,South Asia,IND
1276,NCT04787328,China,East Asia,CHN
1277,NCT04795947,China,East Asia,CHN
1278,NCT04798092,France,Europe,FRA
1279,NCT04802876,Spain,Europe,ESP
1280,NCT04806269,"Korea, Republic of",East Asia,KOR
1282,NCT04821336,France,Europe,FRA
1283,NCT04831957,Belgium,Europe,BEL
1284,NCT04844164,Russian Federation,North Asia,RUS
1285,NCT04853680,"Korea, Republic of",East Asia,KOR
1288,NCT04857086,China,East Asia,CHN
1289,NCT04858867,Netherlands,Europe,NLD
1290,NCT04868045,United States,North America,USA
1292,NCT04878614,United States,North America,USA
1294,NCT04880798,China,East Asia,CHN
1295,NCT04892303,United States,North America,USA
1297,NCT04922801,United Kingdom,Europe,GBR
1304,NCT04940052,China,East Asia,CHN
1304,NCT04940052,"Korea, Republic of",East Asia,KOR
1304,NCT04940052,Malaysia,Southest Asia,MYS
1304,NCT04940052,Taiwan,East Asia,TWN
1304,NCT04940052,Turkey,Middle East,TUR
1305,NCT04946123,Italy,Europe,ITA
1307,NCT04948437,Taiwan,East Asia,TWN
1309,NCT04948671,Switzerland,Europe,CHE
1310,NCT04952012,China,East Asia,CHN
1311,NCT04952493,China,East Asia,CHN
1312,NCT04964284,China,East Asia,CHN
1315,NCT04970134,Spain,Europe,ESP
1316,NCT04971473,China,East Asia,CHN
1320,NCT05003856,United States,North America,USA
1323,NCT05014698,France,Europe,FRA
1325,NCT05015725,Hungary,Europe,HUN
1326,NCT05022641,United States,North America,USA
1329,NCT05022667,United States,North America,USA
1333,NCT05024929,United States,North America,USA
1334,NCT05025046,China,East Asia,CHN
1336,NCT05043584,Denmark,Europe,DNK
1337,NCT05078853,Israel,Middle East,ISR
1341,NCT05102292,China,East Asia,CHN
1342,NCT05103956,Spain,Europe,ESP
1343,NCT05114980,United States,North America,USA
1346,NCT05124938,Egypt,Africa,EGY
1348,NCT05132205,United States,North America,USA
1349,NCT05132478,United States,North America,USA
1352,NCT05152927,United States,North America,USA
1358,NCT05172921,United States,North America,USA
1359,NCT05175404,Belgium,Europe,BEL
1361,NCT05182931,Australia,Pacifica,AUS
1363,NCT05218395,China,East Asia,CHN
1365,NCT05228184,United States,North America,USA
1367,NCT05240911,China,East Asia,CHN
1369,NCT05241834,United States,North America,USA
1371,NCT05247476,China,East Asia,CHN
1373,NCT05252884,Colombia,South America,COL
1377,NCT05260255,Thailand,Southest Asia,THA
1378,NCT05263141,China,East Asia,CHN
1383,NCT05275946,Japan,East Asia,JPN
1388,NCT05278364,China,East Asia,CHN
1391,NCT03191188,United States,North America,USA
1392,NCT03369405,United States,North America,USA
1393,NCT03414021,France,Europe,FRA
1394,NCT04279184,Denmark,Europe,DNK
1395,NCT04351945,Hungary,Europe,HUN
1396,NCT04427904,Canada,North America,CAN
1397,NCT04471597,Egypt,Africa,EGY
1398,NCT04542278,United States,North America,USA
1399,NCT04794257,Poland,Europe,POL
1400,NCT04842942,Canada,North America,CAN
1401,NCT04943146,China,East Asia,CHN
