index,nct_id,location,continent,iso
4077,NCT02303444,Algeria,Africa,DZA
4077,NCT02303444,Argentina,South America,ARG
4077,NCT02303444,Brazil,South America,BRA
4077,NCT02303444,Egypt,Africa,EGY
4077,NCT02303444,France,Europe,FRA
4077,NCT02303444,Germany,Europe,DEU
4077,NCT02303444,Greece,Europe,GRC
4077,NCT02303444,India,South Asia,IND
4077,NCT02303444,Japan,East Asia,JPN
4077,NCT02303444,Lebanon,Middle East,LBN
4077,NCT02303444,Mexico,North America,MEX
4077,NCT02303444,Netherlands,Europe,NLD
4077,NCT02303444,Philippines,Southest Asia,PHL
4077,NCT02303444,Russian Federation,North Asia,RUS
4077,NCT02303444,Saudi Arabia,Middle East,SAU
4077,NCT02303444,Spain,Europe,ESP
4077,NCT02303444,Taiwan,East Asia,TWN
4077,NCT02303444,Turkey,Middle East,TUR
4077,NCT02303444,United States,North America,USA
4078,NCT02304757,China,East Asia,CHN
4079,NCT02307175,Canada,North America,CAN
4081,NCT02317926,United States,North America,USA
4083,NCT02323724,Spain,Europe,ESP
4088,NCT02347683,United States,North America,USA
4090,NCT02363647,United States,North America,USA
4091,NCT02364102,Switzerland,Europe,CHE
4092,NCT02374593,United States,North America,USA
4093,NCT02375451,United States,North America,USA
4096,NCT02383927,Belgium,Europe,BEL
4096,NCT02383927,France,Europe,FRA
4096,NCT02383927,Germany,Europe,DEU
4096,NCT02383927,Greece,Europe,GRC
4096,NCT02383927,Italy,Europe,ITA
4096,NCT02383927,"Korea, Republic of",East Asia,KOR
4096,NCT02383927,Netherlands,Europe,NLD
4096,NCT02383927,Spain,Europe,ESP
4096,NCT02383927,United Kingdom,Europe,GBR
4096,NCT02383927,United States,North America,USA
4098,NCT02390934,France,Europe,FRA
4103,NCT02404441,Canada,North America,CAN
4103,NCT02404441,France,Europe,FRA
4103,NCT02404441,Germany,Europe,DEU
4103,NCT02404441,Hungary,Europe,HUN
4103,NCT02404441,Italy,Europe,ITA
4103,NCT02404441,Lebanon,Middle East,LBN
4103,NCT02404441,Netherlands,Europe,NLD
4103,NCT02404441,Norway,Europe,NOR
4103,NCT02404441,Poland,Europe,POL
4103,NCT02404441,Spain,Europe,ESP
4103,NCT02404441,Taiwan,East Asia,TWN
4103,NCT02404441,Thailand,Southest Asia,THA
4103,NCT02404441,Turkey,Middle East,TUR
4103,NCT02404441,United States,North America,USA
4106,NCT02411461,United States,North America,USA
4107,NCT02412150,"Korea, Republic of",East Asia,KOR
4109,NCT02418247,"Korea, Republic of",East Asia,KOR
4110,NCT02418390,"Korea, Republic of",East Asia,KOR
4112,NCT02430714,Japan,East Asia,JPN
4114,NCT02442661,United States,North America,USA
4115,NCT02456701,United States,North America,USA
4118,NCT02465060,Guam,Pacifica,GUM
4118,NCT02465060,Puerto Rico,Central America,PRI
4118,NCT02465060,United States,North America,USA
4119,NCT02465424,United Kingdom,Europe,GBR
4120,NCT02467244,India,South Asia,IND
4121,NCT02468921,Denmark,Europe,DNK
4122,NCT02472080,France,Europe,FRA
4124,NCT02499471,Netherlands,Europe,NLD
4126,NCT02512978,China,East Asia,CHN
4127,NCT02514187,Canada,North America,CAN
4128,NCT02515084,France,Europe,FRA
4130,NCT02524041,France,Europe,FRA
4139,NCT02561533,Denmark,Europe,DNK
4140,NCT02567877,United States,North America,USA
4141,NCT02568267,Australia,Pacifica,AUS
4141,NCT02568267,Belgium,Europe,BEL
4141,NCT02568267,China,East Asia,CHN
4141,NCT02568267,France,Europe,FRA
4141,NCT02568267,Germany,Europe,DEU
4141,NCT02568267,Hong Kong,East Asia,HKG
4141,NCT02568267,Italy,Europe,ITA
4141,NCT02568267,Japan,East Asia,JPN
4141,NCT02568267,"Korea, Republic of",East Asia,KOR
4141,NCT02568267,Netherlands,Europe,NLD
4141,NCT02568267,Poland,Europe,POL
4141,NCT02568267,Singapore,Southest Asia,SGP
4141,NCT02568267,Spain,Europe,ESP
4141,NCT02568267,Taiwan,East Asia,TWN
4141,NCT02568267,United Kingdom,Europe,GBR
4141,NCT02568267,United States,North America,USA
4142,NCT02577367,United States,North America,USA
4143,NCT02586337,China,East Asia,CHN
4144,NCT02586350,China,East Asia,CHN
4145,NCT02591160,United States,North America,USA
4146,NCT02592356,United States,North America,USA
4147,NCT02602717,France,Europe,FRA
4148,NCT02614495,China,East Asia,CHN
4150,NCT02628067,Australia,Pacifica,AUS
4150,NCT02628067,Brazil,South America,BRA
4150,NCT02628067,Canada,North America,CAN
4150,NCT02628067,China,East Asia,CHN
4150,NCT02628067,Colombia,South America,COL
4150,NCT02628067,Denmark,Europe,DNK
4150,NCT02628067,France,Europe,FRA
4150,NCT02628067,Germany,Europe,DEU
4150,NCT02628067,Israel,Middle East,ISR
4150,NCT02628067,Italy,Europe,ITA
4150,NCT02628067,"Korea, Republic of",East Asia,KOR
4150,NCT02628067,Netherlands,Europe,NLD
4150,NCT02628067,Norway,Europe,NOR
4150,NCT02628067,Philippines,Southest Asia,PHL
4150,NCT02628067,Russian Federation,North Asia,RUS
4150,NCT02628067,South Africa,Africa,ZAF
4150,NCT02628067,Spain,Europe,ESP
4150,NCT02628067,Taiwan,East Asia,TWN
4150,NCT02628067,United States,North America,USA
4151,NCT02638077,China,East Asia,CHN
4152,NCT02644707,Greece,Europe,GRC
4153,NCT02648399,China,East Asia,CHN
4154,NCT02651818,Denmark,Europe,DNK
4156,NCT02657369,Australia,Pacifica,AUS
4156,NCT02657369,France,Europe,FRA
4156,NCT02657369,Italy,Europe,ITA
4156,NCT02657369,United Kingdom,Europe,GBR
4156,NCT02657369,United States,North America,USA
4157,NCT02657551,United States,North America,USA
4161,NCT02658513,United Kingdom,Europe,GBR
4162,NCT02688608,United States,North America,USA
4164,NCT02702388,Australia,Pacifica,AUS
4164,NCT02702388,Belgium,Europe,BEL
4164,NCT02702388,Canada,North America,CAN
4164,NCT02702388,Denmark,Europe,DNK
4164,NCT02702388,France,Europe,FRA
4164,NCT02702388,Germany,Europe,DEU
4164,NCT02702388,Israel,Middle East,ISR
4164,NCT02702388,Italy,Europe,ITA
4164,NCT02702388,"Korea, Republic of",East Asia,KOR
4164,NCT02702388,Poland,Europe,POL
4164,NCT02702388,Romania,Europe,ROU
4164,NCT02702388,Russian Federation,North Asia,RUS
4164,NCT02702388,Spain,Europe,ESP
4164,NCT02702388,Sweden,Europe,SWE
4164,NCT02702388,United Kingdom,Europe,GBR
4164,NCT02702388,United States,North America,USA
4165,NCT02706743,China,East Asia,CHN
4166,NCT02709889,United States,North America,USA
4171,NCT02711059,Sweden,Europe,SWE
4172,NCT02713269,United States,North America,USA
4175,NCT02726282,United States,North America,USA
4176,NCT02726503,Japan,East Asia,JPN
4177,NCT02731352,China,East Asia,CHN
4178,NCT02747888,United States,North America,USA
4179,NCT02747979,China,East Asia,CHN
4181,NCT02758158,Canada,North America,CAN
4183,NCT02766283,Israel,Middle East,ISR
4184,NCT02767245,Thailand,Southest Asia,THA
4185,NCT02768753,China,East Asia,CHN
4187,NCT02773667,Germany,Europe,DEU
4190,NCT02781844,Canada,North America,CAN
4190,NCT02781844,Denmark,Europe,DNK
4190,NCT02781844,Hungary,Europe,HUN
4190,NCT02781844,United States,North America,USA
4192,NCT02812888,China,East Asia,CHN
4193,NCT02814032,China,East Asia,CHN
4194,NCT02826746,"Korea, Republic of",East Asia,KOR
4196,NCT02834013,Guam,Pacifica,GUM
4196,NCT02834013,United States,North America,USA
4197,NCT02838927,France,Europe,FRA
4200,NCT02856347,France,Europe,FRA
4202,NCT02867592,United States,North America,USA
4203,NCT02869620,France,Europe,FRA
4204,NCT02870569,China,East Asia,CHN
4205,NCT02878044,United States,North America,USA
4207,NCT02886949,Taiwan,East Asia,TWN
4208,NCT02891668,Denmark,Europe,DNK
4209,NCT02901873,United Kingdom,Europe,GBR
4210,NCT02910466,United States,North America,USA
4211,NCT02911155,United States,North America,USA
4212,NCT02917863,Italy,Europe,ITA
4214,NCT02938702,"Korea, Republic of",East Asia,KOR
4216,NCT02947035,United States,North America,USA
4217,NCT02947399,United States,North America,USA
4218,NCT02952612,"Korea, Republic of",East Asia,KOR
4220,NCT02959827,United States,North America,USA
4227,NCT02986607,Norway,Europe,NOR
4229,NCT02988817,Belgium,Europe,BEL
4229,NCT02988817,Denmark,Europe,DNK
4229,NCT02988817,Netherlands,Europe,NLD
4229,NCT02988817,Spain,Europe,ESP
4229,NCT02988817,United Kingdom,Europe,GBR
4229,NCT02988817,United States,North America,USA
4232,NCT02993562,Denmark,Europe,DNK
4243,NCT03024151,"Korea, Republic of",East Asia,KOR
4244,NCT03027349,Italy,Europe,ITA
4246,NCT03029429,United States,North America,USA
4248,NCT03031639,Thailand,Southest Asia,THA
4251,NCT03037385,Belgium,Europe,BEL
4251,NCT03037385,China,East Asia,CHN
4251,NCT03037385,France,Europe,FRA
4251,NCT03037385,Germany,Europe,DEU
4251,NCT03037385,Hong Kong,East Asia,HKG
4251,NCT03037385,Italy,Europe,ITA
4251,NCT03037385,"Korea, Republic of",East Asia,KOR
4251,NCT03037385,Netherlands,Europe,NLD
4251,NCT03037385,Singapore,Southest Asia,SGP
4251,NCT03037385,Spain,Europe,ESP
4251,NCT03037385,Taiwan,East Asia,TWN
4251,NCT03037385,United Kingdom,Europe,GBR
4251,NCT03037385,United States,North America,USA
4255,NCT03044600,United States,North America,USA
4257,NCT03048877,China,East Asia,CHN
4259,NCT03053115,Italy,Europe,ITA
4260,NCT03053999,United States,North America,USA
4263,NCT03064542,Singapore,Southest Asia,SGP
4264,NCT03065218,United States,North America,USA
4269,NCT03085056,United States,North America,USA
4270,NCT03085615,United States,North America,USA
4273,NCT03099356,United States,North America,USA
4275,NCT03103776,France,Europe,FRA
4279,NCT03127098,United States,North America,USA
4284,NCT03139747,United States,North America,USA
4285,NCT03150108,United States,North America,USA
4286,NCT03157128,Australia,Pacifica,AUS
4286,NCT03157128,Canada,North America,CAN
4286,NCT03157128,Denmark,Europe,DNK
4286,NCT03157128,France,Europe,FRA
4286,NCT03157128,Germany,Europe,DEU
4286,NCT03157128,Hong Kong,East Asia,HKG
4286,NCT03157128,Israel,Middle East,ISR
4286,NCT03157128,Italy,Europe,ITA
4286,NCT03157128,Japan,East Asia,JPN
4286,NCT03157128,"Korea, Republic of",East Asia,KOR
4286,NCT03157128,Singapore,Southest Asia,SGP
4286,NCT03157128,Spain,Europe,ESP
4286,NCT03157128,Switzerland,Europe,CHE
4286,NCT03157128,Taiwan,East Asia,TWN
4286,NCT03157128,United Kingdom,Europe,GBR
4286,NCT03157128,United States,North America,USA
4289,NCT03160274,United States,North America,USA
4291,NCT03170804,United States,North America,USA
4294,NCT03170960,Australia,Pacifica,AUS
4294,NCT03170960,Belgium,Europe,BEL
4294,NCT03170960,France,Europe,FRA
4294,NCT03170960,Germany,Europe,DEU
4294,NCT03170960,Italy,Europe,ITA
4294,NCT03170960,Netherlands,Europe,NLD
4294,NCT03170960,Spain,Europe,ESP
4294,NCT03170960,United Kingdom,Europe,GBR
4294,NCT03170960,United States,North America,USA
4296,NCT03176485,United States,North America,USA
4298,NCT03181100,United States,North America,USA
4306,NCT03196518,United States,North America,USA
4308,NCT03203668,Slovenia,Europe,SVN
4309,NCT03215095,United States,North America,USA
4311,NCT03246659,Austria,Europe,AUT
4311,NCT03246659,Germany,Europe,DEU
4311,NCT03246659,Netherlands,Europe,NLD
4311,NCT03246659,Poland,Europe,POL
4311,NCT03246659,Slovenia,Europe,SVN
4312,NCT03246958,United States,North America,USA
4320,NCT03289403,Egypt,Africa,EGY
4321,NCT03294005,Taiwan,East Asia,TWN
4326,NCT03300765,China,East Asia,CHN
4330,NCT03324880,Belgium,Europe,BEL
4330,NCT03324880,Canada,North America,CAN
4330,NCT03324880,Denmark,Europe,DNK
4330,NCT03324880,France,Europe,FRA
4330,NCT03324880,Germany,Europe,DEU
4330,NCT03324880,Italy,Europe,ITA
4330,NCT03324880,Netherlands,Europe,NLD
4330,NCT03324880,Norway,Europe,NOR
4330,NCT03324880,Portugal,Europe,PRT
4330,NCT03324880,Spain,Europe,ESP
4330,NCT03324880,Sweden,Europe,SWE
4330,NCT03324880,United Kingdom,Europe,GBR
4330,NCT03324880,United States,North America,USA
4333,NCT03342001,United States,North America,USA
4335,NCT03360890,United States,North America,USA
4337,NCT03364738,Canada,North America,CAN
4337,NCT03364738,Denmark,Europe,DNK
4337,NCT03364738,Hungary,Europe,HUN
4337,NCT03364738,United States,North America,USA
4338,NCT03375931,"Korea, Republic of",East Asia,KOR
4339,NCT03377829,China,East Asia,CHN
4339,NCT03377829,Italy,Europe,ITA
4340,NCT03379181,Switzerland,Europe,CHE
4341,NCT03392402,Poland,Europe,POL
4345,NCT03397238,Netherlands,Europe,NLD
4347,NCT03411187,China,East Asia,CHN
4348,NCT03416686,France,Europe,FRA
4349,NCT03432299,"Korea, Republic of",East Asia,KOR
4351,NCT03437174,Germany,Europe,DEU
4352,NCT03444246,China,East Asia,CHN
4353,NCT03449108,United States,North America,USA
4356,NCT03454464,China,East Asia,CHN
4357,NCT03454477,China,East Asia,CHN
4359,NCT03463889,United States,North America,USA
4361,NCT03465176,United States,North America,USA
4362,NCT03469011,Canada,North America,CAN
4369,NCT03470259,Netherlands,Europe,NLD
4370,NCT03475953,France,Europe,FRA
4371,NCT03479801,China,East Asia,CHN
4372,NCT03483337,United States,North America,USA
4373,NCT03484884,United States,North America,USA
4374,NCT03488134,Taiwan,East Asia,TWN
4379,NCT03500666,China,East Asia,CHN
4380,NCT03506048,United States,North America,USA
4383,NCT03510143,"Korea, Republic of",East Asia,KOR
4384,NCT03514251,China,East Asia,CHN
4386,NCT03516773,Israel,Middle East,ISR
4390,NCT03530033,China,East Asia,CHN
4392,NCT03547648,Turkey,Middle East,TUR
4394,NCT03555487,Taiwan,East Asia,TWN
4395,NCT03565536,China,East Asia,CHN
4396,NCT03570021,France,Europe,FRA
4397,NCT03573960,India,South Asia,IND
4398,NCT03577951,China,East Asia,CHN
4401,NCT03602495,China,East Asia,CHN
4403,NCT03612908,Mexico,North America,MEX
4405,NCT03615456,Egypt,Africa,EGY
4406,NCT03623516,France,Europe,FRA
4407,NCT03624751,Taiwan,East Asia,TWN
4410,NCT03627611,Norway,Europe,NOR
4412,NCT03630120,United States,North America,USA
4419,NCT03636945,France,Europe,FRA
4420,NCT03639662,France,Europe,FRA
4421,NCT03640247,United States,North America,USA
4424,NCT03643055,Slovenia,Europe,SVN
4425,NCT03647358,United States,North America,USA
4426,NCT03647657,Switzerland,Europe,CHE
4427,NCT03657654,United States,North America,USA
4433,NCT03676348,Norway,Europe,NOR
4436,NCT03680222,China,East Asia,CHN
4437,NCT03690388,Argentina,South America,ARG
4437,NCT03690388,Australia,Pacifica,AUS
4437,NCT03690388,Austria,Europe,AUT
4437,NCT03690388,Belgium,Europe,BEL
4437,NCT03690388,Brazil,South America,BRA
4437,NCT03690388,Canada,North America,CAN
4437,NCT03690388,Croatia,Europe,HRV
4437,NCT03690388,Czechia,Europe,CZE
4437,NCT03690388,France,Europe,FRA
4437,NCT03690388,Germany,Europe,DEU
4437,NCT03690388,Hong Kong,East Asia,HKG
4437,NCT03690388,Hungary,Europe,HUN
4437,NCT03690388,Israel,Middle East,ISR
4437,NCT03690388,Italy,Europe,ITA
4437,NCT03690388,"Korea, Republic of",East Asia,KOR
4437,NCT03690388,Mexico,North America,MEX
4437,NCT03690388,Netherlands,Europe,NLD
4437,NCT03690388,Poland,Europe,POL
4437,NCT03690388,Romania,Europe,ROU
4437,NCT03690388,Russian Federation,North Asia,RUS
4437,NCT03690388,Spain,Europe,ESP
4437,NCT03690388,Taiwan,East Asia,TWN
4437,NCT03690388,Thailand,Southest Asia,THA
4437,NCT03690388,United Kingdom,Europe,GBR
4437,NCT03690388,United States,North America,USA
4441,NCT03720210,United States,North America,USA
4442,NCT03728959,Denmark,Europe,DNK
4445,NCT03747029,Italy,Europe,ITA
4448,NCT03754621,Turkey,Middle East,TUR
4449,NCT03757637,Taiwan,East Asia,TWN
4451,NCT03765333,Spain,Europe,ESP
4455,NCT03779906,United States,North America,USA
4456,NCT03787121,France,Europe,FRA
4457,NCT03794375,Brazil,South America,BRA
4460,NCT03823859,Switzerland,Europe,CHE
4463,NCT03826680,Turkey,Middle East,TUR
4468,NCT03841617,United States,North America,USA
4469,NCT03871387,"Korea, Republic of",East Asia,KOR
4472,NCT03889769,Italy,Europe,ITA
4474,NCT03892993,United States,North America,USA
4475,NCT03899792,Australia,Pacifica,AUS
4475,NCT03899792,Canada,North America,CAN
4475,NCT03899792,Denmark,Europe,DNK
4475,NCT03899792,France,Europe,FRA
4475,NCT03899792,Germany,Europe,DEU
4475,NCT03899792,Italy,Europe,ITA
4475,NCT03899792,Japan,East Asia,JPN
4475,NCT03899792,"Korea, Republic of",East Asia,KOR
4475,NCT03899792,Spain,Europe,ESP
4475,NCT03899792,United Kingdom,Europe,GBR
4475,NCT03899792,United States,North America,USA
4477,NCT03905369,Netherlands,Europe,NLD
4480,NCT03914300,United States,North America,USA
4484,NCT03926585,Denmark,Europe,DNK
4491,NCT03942380,Denmark,Europe,DNK
4492,NCT03951532,France,Europe,FRA
4493,NCT03968510,Turkey,Middle East,TUR
4497,NCT03973450,Italy,Europe,ITA
4499,NCT03975231,United States,North America,USA
4500,NCT03977207,United States,North America,USA
4502,NCT03986437,France,Europe,FRA
4503,NCT03988517,Qatar,Middle East,QAT
4504,NCT04000880,United States,North America,USA
4506,NCT04009291,Canada,North America,CAN
4506,NCT04009291,Denmark,Europe,DNK
4506,NCT04009291,Germany,Europe,DEU
4506,NCT04009291,Italy,Europe,ITA
4506,NCT04009291,Norway,Europe,NOR
4506,NCT04009291,United States,North America,USA
4508,NCT04028479,United States,North America,USA
4510,NCT04031339,Italy,Europe,ITA
4511,NCT04040673,United Kingdom,Europe,GBR
4514,NCT04051099,Thailand,Southest Asia,THA
4515,NCT04053647,France,Europe,FRA
4516,NCT04059380,Italy,Europe,ITA
4517,NCT04061980,United States,North America,USA
4518,NCT04072731,China,East Asia,CHN
4519,NCT04076514,Egypt,Africa,EGY
4523,NCT04098991,United States,North America,USA
4524,NCT04104529,France,Europe,FRA
4525,NCT04124705,United States,North America,USA
4527,NCT04126941,France,Europe,FRA
4531,NCT04129411,United States,North America,USA
4532,NCT04133870,United Kingdom,Europe,GBR
4534,NCT04136912,United States,North America,USA
4535,NCT04137185,China,East Asia,CHN
4536,NCT04139096,France,Europe,FRA
4538,NCT04160637,Croatia,Europe,HRV
4539,NCT04161391,"Korea, Republic of",East Asia,KOR
4539,NCT04161391,United States,North America,USA
4543,NCT04197960,China,East Asia,CHN
4544,NCT04209179,Canada,North America,CAN
4544,NCT04209179,Hungary,Europe,HUN
4544,NCT04209179,United States,North America,USA
4545,NCT04211337,Australia,Pacifica,AUS
4545,NCT04211337,Belgium,Europe,BEL
4545,NCT04211337,Brazil,South America,BRA
4545,NCT04211337,Canada,North America,CAN
4545,NCT04211337,China,East Asia,CHN
4545,NCT04211337,Czechia,Europe,CZE
4545,NCT04211337,France,Europe,FRA
4545,NCT04211337,Germany,Europe,DEU
4545,NCT04211337,Greece,Europe,GRC
4545,NCT04211337,India,South Asia,IND
4545,NCT04211337,Israel,Middle East,ISR
4545,NCT04211337,Italy,Europe,ITA
4545,NCT04211337,Japan,East Asia,JPN
4545,NCT04211337,"Korea, Republic of",East Asia,KOR
4545,NCT04211337,Netherlands,Europe,NLD
4545,NCT04211337,Poland,Europe,POL
4545,NCT04211337,Russian Federation,North Asia,RUS
4545,NCT04211337,Spain,Europe,ESP
4545,NCT04211337,Taiwan,East Asia,TWN
4545,NCT04211337,United Kingdom,Europe,GBR
4545,NCT04211337,United States,North America,USA
4546,NCT04224792,United States,North America,USA
4549,NCT04238624,United States,North America,USA
4551,NCT04240821,United States,North America,USA
4553,NCT04248166,"Korea, Republic of",East Asia,KOR
4555,NCT04252001,Belgium,Europe,BEL
4555,NCT04252001,Netherlands,Europe,NLD
4555,NCT04252001,Spain,Europe,ESP
4555,NCT04252001,United Kingdom,Europe,GBR
4557,NCT04274829,Italy,Europe,ITA
4558,NCT04280081,China,East Asia,CHN
4561,NCT04285476,France,Europe,FRA
4562,NCT04290663,France,Europe,FRA
4565,NCT04304573,Croatia,Europe,HRV
4567,NCT04309136,China,East Asia,CHN
4569,NCT04312087,China,East Asia,CHN
4571,NCT04316845,Taiwan,East Asia,TWN
4572,NCT04320901,"Korea, Republic of",East Asia,KOR
4574,NCT04321954,United States,North America,USA
4575,NCT04327999,United States,North America,USA
4576,NCT04332770,"Korea, Republic of",East Asia,KOR
4577,NCT04336696,Egypt,Africa,EGY
4578,NCT04339478,Greece,Europe,GRC
4578,NCT04339478,Jordan,Middle East,JOR
4578,NCT04339478,Turkey,Middle East,TUR
4582,NCT04346901,Indonesia,Southest Asia,IDN
4585,NCT04372225,France,Europe,FRA
4586,NCT04391244,United Kingdom,Europe,GBR
4594,NCT04400474,Spain,Europe,ESP
4604,NCT04420689,United States,North America,USA
4605,NCT04420754,United States,North America,USA
4612,NCT04447183,China,East Asia,CHN
4614,NCT04459273,United States,North America,USA
4617,NCT04462471,United States,North America,USA
4622,NCT04472988,Romania,Europe,ROU
4624,NCT04481893,France,Europe,FRA
4630,NCT04495985,United States,North America,USA
4632,NCT04521348,China,East Asia,CHN
4634,NCT04522570,Brazil,South America,BRA
4635,NCT04524884,China,East Asia,CHN
4636,NCT04528225,China,East Asia,CHN
4638,NCT04544111,United States,North America,USA
4644,NCT04551170,United States,North America,USA
4647,NCT04552769,United States,North America,USA
4648,NCT04554680,Singapore,Southest Asia,SGP
4649,NCT04560426,China,East Asia,CHN
4650,NCT04563780,Egypt,Africa,EGY
4651,NCT04569513,Taiwan,East Asia,TWN
4655,NCT04574817,China,East Asia,CHN
4657,NCT04579757,United States,North America,USA
4660,NCT04589624,United States,North America,USA
4661,NCT04589884,France,Europe,FRA
4664,NCT04594720,Taiwan,East Asia,TWN
4666,NCT04600349,Romania,Europe,ROU
4669,NCT04612894,China,East Asia,CHN
4672,NCT04619316,Germany,Europe,DEU
4673,NCT04623801,United States,North America,USA
4675,NCT04624477,Canada,North America,CAN
4677,NCT04644315,United States,North America,USA
4679,NCT04648722,Austria,Europe,AUT
4680,NCT04664413,Italy,Europe,ITA
4684,NCT04675710,United States,North America,USA
4692,NCT04693377,United States,North America,USA
4693,NCT04693936,Greece,Europe,GRC
4695,NCT04701203,Canada,North America,CAN
4695,NCT04701203,Denmark,Europe,DNK
4695,NCT04701203,Germany,Europe,DEU
4695,NCT04701203,Hungary,Europe,HUN
4695,NCT04701203,Italy,Europe,ITA
4695,NCT04701203,Norway,Europe,NOR
4695,NCT04701203,United States,North America,USA
4696,NCT04704349,France,Europe,FRA
4699,NCT04706962,United States,North America,USA
4700,NCT04712760,France,Europe,FRA
4702,NCT04731467,Israel,Middle East,ISR
4702,NCT04731467,United States,North America,USA
4705,NCT04734457,Egypt,Africa,EGY
4707,NCT04739566,Russian Federation,North Asia,RUS
4709,NCT04742608,United States,North America,USA
4711,NCT04742959,United States,North America,USA
4712,NCT04745793,France,Europe,FRA
4714,NCT04747275,United States,North America,USA
4717,NCT04752202,Poland,Europe,POL
4719,NCT04754607,Turkey,Middle East,TUR
4723,NCT04759911,United States,North America,USA
4729,NCT04760288,Argentina,South America,ARG
4729,NCT04760288,Australia,Pacifica,AUS
4729,NCT04760288,Austria,Europe,AUT
4729,NCT04760288,Brazil,South America,BRA
4729,NCT04760288,Bulgaria,Europe,BGR
4729,NCT04760288,Canada,North America,CAN
4729,NCT04760288,Croatia,Europe,HRV
4729,NCT04760288,Denmark,Europe,DNK
4729,NCT04760288,France,Europe,FRA
4729,NCT04760288,Greece,Europe,GRC
4729,NCT04760288,Hungary,Europe,HUN
4729,NCT04760288,India,South Asia,IND
4729,NCT04760288,Israel,Middle East,ISR
4729,NCT04760288,Italy,Europe,ITA
4729,NCT04760288,"Korea, Republic of",East Asia,KOR
4729,NCT04760288,Netherlands,Europe,NLD
4729,NCT04760288,Philippines,Southest Asia,PHL
4729,NCT04760288,Poland,Europe,POL
4729,NCT04760288,Portugal,Europe,PRT
4729,NCT04760288,Romania,Europe,ROU
4729,NCT04760288,Spain,Europe,ESP
4729,NCT04760288,Thailand,Southest Asia,THA
4729,NCT04760288,Ukraine,Europe,UKR
4729,NCT04760288,United Kingdom,Europe,GBR
4729,NCT04760288,United States,North America,USA
4730,NCT04778865,Chile,South America,CHL
4733,NCT04784208,India,South Asia,IND
4735,NCT04787328,China,East Asia,CHN
4738,NCT04795947,China,East Asia,CHN
4740,NCT04802876,Spain,Europe,ESP
4741,NCT04806269,"Korea, Republic of",East Asia,KOR
4743,NCT04821336,France,Europe,FRA
4744,NCT04825964,Turkey,Middle East,TUR
4745,NCT04831957,Belgium,Europe,BEL
4747,NCT04853680,"Korea, Republic of",East Asia,KOR
4750,NCT04857086,China,East Asia,CHN
4751,NCT04858867,Netherlands,Europe,NLD
4752,NCT04860622,Turkey,Middle East,TUR
4753,NCT04868045,United States,North America,USA
4754,NCT04876287,France,Europe,FRA
4756,NCT04877665,Pakistan,South Asia,PAK
4757,NCT04878614,United States,North America,USA
4759,NCT04880798,China,East Asia,CHN
4760,NCT04892303,United States,North America,USA
4762,NCT04904159,Turkey,Middle East,TUR
4765,NCT04922801,United Kingdom,Europe,GBR
4772,NCT04940052,China,East Asia,CHN
4772,NCT04940052,"Korea, Republic of",East Asia,KOR
4772,NCT04940052,Malaysia,Southest Asia,MYS
4772,NCT04940052,Taiwan,East Asia,TWN
4772,NCT04940052,Turkey,Middle East,TUR
4773,NCT04946123,Italy,Europe,ITA
4775,NCT04948437,Taiwan,East Asia,TWN
4778,NCT04952012,China,East Asia,CHN
4779,NCT04952493,China,East Asia,CHN
4780,NCT04964284,China,East Asia,CHN
4783,NCT04970134,Spain,Europe,ESP
4784,NCT04971473,China,East Asia,CHN
4788,NCT05003856,United States,North America,USA
4791,NCT05014698,France,Europe,FRA
4793,NCT05015725,Hungary,Europe,HUN
4797,NCT05022667,United States,North America,USA
4801,NCT05024929,United States,North America,USA
4802,NCT05025046,China,East Asia,CHN
4804,NCT05033496,Israel,Middle East,ISR
4805,NCT05043584,Denmark,Europe,DNK
4806,NCT05049551,Monaco,Europe,MCO
4807,NCT05052359,Singapore,Southest Asia,SGP
4808,NCT05054634,Spain,Europe,ESP
4813,NCT05077865,United States,North America,USA
4814,NCT05078853,Israel,Middle East,ISR
4818,NCT05102292,China,East Asia,CHN
4819,NCT05103956,Spain,Europe,ESP
4820,NCT05114980,United States,North America,USA
4825,NCT05124938,Egypt,Africa,EGY
4827,NCT05132205,United States,North America,USA
4828,NCT05132478,United States,North America,USA
4831,NCT05152927,United States,North America,USA
4837,NCT05172921,United States,North America,USA
4838,NCT05175404,Belgium,Europe,BEL
4840,NCT05178186,Italy,Europe,ITA
4842,NCT05182931,Australia,Pacifica,AUS
4843,NCT05191927,China,East Asia,CHN
4845,NCT05218395,China,East Asia,CHN
4847,NCT05228184,United States,North America,USA
4849,NCT05240911,China,East Asia,CHN
4852,NCT05241834,United States,North America,USA
4854,NCT05247476,China,East Asia,CHN
4856,NCT05252884,Colombia,South America,COL
4860,NCT05260255,Thailand,Southest Asia,THA
4861,NCT05263141,China,East Asia,CHN
4866,NCT05275946,Japan,East Asia,JPN
4871,NCT05278364,China,East Asia,CHN
4872,NCT05294393,Greece,Europe,GRC
4875,NCT05314790,Italy,Europe,ITA
4883,NCT03191188,United States,North America,USA
4884,NCT03369405,United States,North America,USA
4885,NCT03414021,France,Europe,FRA
4886,NCT04279184,Denmark,Europe,DNK
4887,NCT04351945,Hungary,Europe,HUN
4888,NCT04427904,Canada,North America,CAN
4889,NCT04471597,Egypt,Africa,EGY
